Sweep,Magnetization Density
8886,-0.16
8887,-0.32
8888,-0.3
8889,-0.32
8890,-0.3
8891,-0.24
8892,-0.3
8893,-0.34
8894,0.02
8895,-0.02
8896,0.06
8897,0.04
8898,0.02
8899,-0.02
8900,-0.04
8901,-0.06
8902,0.06
8903,0.08
8904,-0.06
8905,-0.12
8906,-0.2
8907,-0.24
8908,-0.22
8909,-0.2
8910,-0.16
8911,-0.3
8912,-0.26
8913,-0.16
8914,-0.12
8915,-0.14
8916,-0.18
8917,0.0
8918,-0.04
8919,-0.26
8920,-0.16
8921,-0.18
8922,-0.2
8923,-0.16
8924,-0.12
8925,-0.04
8926,-0.02
8927,0.1
8928,0.04
8929,0.06
8930,0.08
8931,0.1
8932,0.08
8933,0.14
8934,0.02
8935,-0.06
8936,-0.14
8937,-0.16
8938,-0.1
8939,-0.12
8940,-0.1
8941,0.08
8942,0.06
8943,0.14
8944,0.12
8945,0.16
8946,0.18
8947,0.22
8948,0.18
8949,0.16
8950,0.24
8951,0.16
8952,0.14
8953,0.06
8954,0.08
8955,0.14
8956,0.1
8957,0.24
8958,0.3
8959,0.22
8960,0.14
8961,0.1
8962,0.2
8963,0.18
8964,-0.36
8965,-0.08
8966,-0.04
8967,0.06
8968,0.16
8969,0.18
8970,0.2
8971,0.22
8972,0.24
8973,0.18
8974,0.1
8975,0.06
8976,0.08
8977,-0.1
8978,-0.08
8979,-0.14
8980,-0.2
8981,-0.04
8982,0.02
8983,0.0
8984,0.06
8985,0.08
8986,0.1
8987,0.06
8988,0.02
8989,-0.02
8990,0.0
8991,0.02
8992,0.08
8993,0.1
8994,0.04
8995,-0.02
8996,0.06
8997,-0.08
8998,-0.12
8999,-0.14
9000,-0.12
9001,-0.4
9002,-0.38
9003,-0.36
9004,-0.24
9005,-0.28
9006,-0.06
9007,-0.02
9008,0.02
9009,-0.04
9010,-0.16
9011,-0.36
9012,-0.34
9013,-0.28
9014,-0.3
9015,-0.28
9016,-0.3
9017,-0.24
9018,-0.26
9019,0.0
9020,-0.14
9021,-0.12
9022,-0.18
9023,-0.06
9024,0.0
9025,0.04
9026,-0.04
9027,0.04
9028,0.02
9029,0.04
9030,-0.06
9031,-0.04
9032,-0.06
9033,-0.08
9034,-0.12
9035,-0.16
9036,-0.02
9037,0.02
9038,0.04
9039,0.06
9040,0.04
9041,-0.06
9042,0.06
9043,0.04
9044,0.08
9045,0.1
9046,0.08
9047,0.06
9048,-0.1
9049,-0.04
9050,0.04
9051,0.02
9052,0.0
9053,0.02
9054,0.12
9055,0.06
9056,0.04
9057,0.0
9058,-0.02
9059,-0.04
9060,0.0
9061,-0.16
9062,-0.02
9063,-0.08
9064,0.08
9065,0.1
9066,0.08
9067,0.22
9068,0.26
9069,0.2
9070,0.24
9071,0.12
9072,0.18
9073,0.22
9074,0.0
9075,0.16
9076,0.18
9077,0.14
9078,0.18
9079,0.2
9080,0.1
9081,-0.06
9082,-0.16
9083,-0.1
9084,-0.16
9085,-0.28
9086,-0.44
9087,-0.24
9088,-0.22
9089,-0.2
9090,-0.22
9091,0.28
9092,-0.08
9093,0.04
9094,0.06
9095,0.2
9096,0.28
9097,0.14
9098,-0.02
9099,-0.08
9100,-0.1
9101,-0.08
9102,0.02
9103,0.06
9104,0.14
9105,0.2
9106,0.14
9107,0.16
9108,0.12
9109,0.26
9110,0.22
9111,0.14
9112,0.18
9113,0.04
9114,-0.08
9115,-0.24
9116,-0.22
9117,-0.26
9118,-0.18
9119,-0.14
9120,-0.38
9121,-0.4
9122,-0.38
9123,-0.44
9124,-0.46
9125,-0.4
9126,-0.14
9127,-0.12
9128,-0.18
9129,-0.24
9130,-0.38
9131,-0.36
9132,-0.44
9133,-0.04
9134,-0.12
9135,-0.1
9136,-0.14
9137,-0.08
9138,-0.1
9139,-0.12
9140,-0.1
9141,-0.12
9142,-0.06
9143,-0.08
9144,-0.1
9145,-0.14
9146,-0.16
9147,-0.18
9148,-0.16
9149,-0.18
9150,-0.22
9151,-0.14
9152,-0.12
9153,-0.1
9154,-0.08
9155,-0.02
9156,0.0
9157,0.02
9158,0.0
9159,-0.02
9160,0.0
9161,0.1
9162,0.08
9163,0.1
9164,0.04
9165,-0.02
9166,0.0
9167,0.06
9168,0.12
9169,0.26
9170,0.24
9171,0.26
9172,0.16
9173,0.1
9174,0.16
9175,0.14
9176,0.16
9177,0.14
9178,0.1
9179,0.06
9180,0.02
9181,0.04
9182,0.1
9183,-0.08
9184,0.0
9185,-0.04
9186,0.04
9187,0.02
9188,0.0
9189,-0.14
9190,-0.18
9191,-0.16
9192,-0.18
9193,-0.16
9194,-0.14
9195,-0.18
9196,-0.16
9197,-0.26
9198,-0.28
9199,-0.3
9200,-0.22
9201,-0.24
9202,-0.22
9203,-0.18
9204,-0.2
9205,-0.18
9206,-0.2
9207,-0.18
9208,-0.22
9209,-0.24
9210,-0.2
9211,-0.24
9212,-0.3
9213,-0.34
9214,-0.38
9215,-0.4
9216,-0.36
9217,-0.32
9218,-0.34
9219,-0.38
9220,-0.12
9221,-0.1
9222,-0.16
9223,0.0
9224,-0.04
9225,-0.08
9226,-0.18
9227,-0.24
9228,-0.32
9229,-0.36
9230,-0.34
9231,-0.22
9232,-0.16
9233,-0.12
9234,-0.24
9235,-0.2
9236,0.14
9237,0.12
9238,-0.2
9239,-0.28
9240,-0.3
9241,-0.32
9242,-0.34
9243,-0.32
9244,0.1
9245,-0.12
9246,-0.16
9247,-0.24
9248,-0.2
9249,-0.18
9250,-0.2
9251,-0.16
9252,-0.1
9253,-0.08
9254,0.08
9255,0.02
9256,0.0
9257,-0.02
9258,-0.04
9259,-0.08
9260,-0.04
9261,0.22
9262,0.24
9263,0.06
9264,0.04
9265,-0.02
9266,0.02
9267,0.36
9268,0.3
9269,0.28
9270,0.22
9271,0.18
9272,0.2
9273,0.22
9274,0.18
9275,0.2
9276,0.18
9277,0.16
9278,0.22
9279,0.16
9280,0.12
9281,0.14
9282,0.08
9283,0.0
9284,0.06
9285,0.02
9286,0.0
9287,0.02
9288,-0.08
9289,-0.04
9290,-0.02
9291,-0.08
9292,-0.12
9293,-0.1
9294,-0.04
9295,0.0
9296,0.14
9297,0.06
9298,0.08
9299,0.06
9300,0.12
9301,0.2
9302,0.12
9303,0.08
9304,-0.02
9305,-0.04
9306,0.0
9307,-0.02
9308,0.0
9309,0.02
9310,0.04
9311,0.06
9312,0.08
9313,-0.16
9314,-0.18
9315,-0.32
9316,-0.06
9317,-0.1
9318,0.0
9319,-0.18
9320,-0.14
9321,0.04
9322,0.02
9323,0.06
9324,-0.02
9325,0.18
9326,0.12
9327,0.1
9328,0.14
9329,0.26
9330,0.3
9331,0.32
9332,0.28
9333,0.32
9334,0.4
9335,0.42
9336,0.44
9337,0.48
9338,0.42
9339,0.36
9340,0.28
9341,0.26
9342,0.4
9343,0.34
9344,0.38
9345,0.28
9346,0.3
9347,0.34
9348,0.3
9349,0.32
9350,0.14
9351,0.08
9352,0.12
9353,0.24
9354,0.2
9355,0.22
9356,0.26
9357,0.32
9358,0.3
9359,0.26
9360,0.24
9361,0.32
9362,0.28
9363,0.32
9364,0.34
9365,0.32
9366,0.34
9367,0.36
9368,0.4
9369,0.34
9370,0.3
9371,0.38
9372,0.46
9373,0.38
9374,0.36
9375,0.4
9376,0.36
9377,0.32
9378,0.1
9379,0.0
9380,0.02
9381,0.16
9382,0.14
9383,0.16
9384,0.1
9385,0.12
9386,0.14
9387,0.16
9388,0.08
9389,0.14
9390,0.16
9391,-0.02
9392,-0.04
9393,-0.02
9394,0.04
9395,0.1
9396,0.06
9397,0.18
9398,0.16
9399,0.02
9400,0.1
9401,0.04
9402,-0.02
9403,0.2
9404,0.24
9405,0.28
9406,0.3
9407,0.26
9408,0.22
9409,0.2
9410,0.18
9411,0.2
9412,0.02
9413,-0.02
9414,0.04
9415,0.02
9416,-0.12
9417,-0.14
9418,-0.1
9419,-0.14
9420,-0.16
9421,-0.1
9422,-0.06
9423,-0.04
9424,-0.1
9425,0.02
9426,-0.02
9427,-0.04
9428,-0.08
9429,-0.04
9430,0.0
9431,0.02
9432,0.0
9433,-0.02
9434,-0.04
9435,-0.1
9436,0.06
9437,0.04
9438,0.06
9439,0.02
9440,0.06
9441,0.18
9442,-0.2
9443,-0.14
9444,-0.1
9445,-0.16
9446,-0.02
9447,-0.04
9448,0.0
9449,0.02
9450,0.06
9451,-0.04
9452,0.02
9453,0.06
9454,0.1
9455,0.08
9456,0.06
9457,0.04
9458,-0.1
9459,-0.04
9460,-0.16
9461,-0.22
9462,-0.12
9463,-0.28
9464,-0.24
9465,-0.34
9466,-0.28
9467,-0.4
9468,-0.48
9469,-0.5
9470,-0.44
9471,-0.42
9472,-0.24
9473,-0.14
9474,-0.1
9475,-0.08
9476,-0.12
9477,-0.1
9478,-0.04
9479,-0.06
9480,-0.18
9481,-0.38
9482,-0.4
9483,-0.42
9484,-0.46
9485,-0.48
9486,-0.16
9487,-0.1
9488,-0.12
9489,-0.16
9490,-0.14
9491,-0.16
9492,-0.1
9493,-0.12
9494,-0.1
9495,-0.08
9496,-0.12
9497,-0.06
9498,-0.04
9499,-0.02
9500,0.16
9501,0.18
9502,0.2
9503,0.02
9504,-0.06
9505,-0.08
9506,-0.1
9507,0.02
9508,0.0
9509,0.02
9510,-0.08
9511,-0.04
9512,-0.12
9513,-0.18
9514,-0.14
9515,-0.1
9516,-0.12
9517,-0.14
9518,-0.1
9519,-0.06
9520,0.04
9521,-0.1
9522,-0.06
9523,-0.04
9524,0.0
9525,0.06
9526,-0.06
9527,-0.08
9528,-0.14
9529,-0.1
9530,-0.06
9531,-0.02
9532,-0.04
9533,-0.12
9534,-0.1
9535,-0.12
9536,-0.08
9537,-0.06
9538,0.1
9539,-0.12
9540,-0.18
9541,-0.16
9542,-0.14
9543,-0.24
9544,-0.14
9545,-0.12
9546,-0.24
9547,0.0
9548,-0.02
9549,0.0
9550,0.24
9551,0.22
9552,0.24
9553,0.12
9554,0.1
9555,0.12
9556,0.16
9557,0.14
9558,0.16
9559,0.18
9560,0.2
9561,0.3
9562,0.22
9563,0.24
9564,0.22
9565,0.26
9566,0.2
9567,0.12
9568,0.2
9569,0.16
9570,0.14
9571,0.18
9572,0.16
9573,0.12
9574,0.1
9575,0.06
9576,0.04
9577,0.12
9578,-0.04
9579,0.12
9580,0.06
9581,0.04
9582,-0.02
9583,-0.08
9584,0.28
9585,0.24
9586,0.22
9587,0.2
9588,0.16
9589,0.18
9590,0.12
9591,-0.18
9592,-0.08
9593,-0.06
9594,-0.16
9595,-0.18
9596,-0.36
9597,-0.02
9598,-0.04
9599,0.04
9600,0.06
9601,0.08
9602,0.06
9603,0.02
9604,-0.1
9605,-0.14
9606,0.02
9607,-0.2
9608,-0.18
9609,-0.16
9610,-0.36
9611,-0.32
9612,-0.28
9613,-0.3
9614,-0.26
9615,-0.3
9616,-0.32
9617,-0.36
9618,-0.38
9619,-0.36
9620,-0.26
9621,-0.28
9622,-0.42
9623,-0.38
9624,-0.42
9625,-0.22
9626,-0.24
9627,-0.22
9628,-0.14
9629,-0.16
9630,-0.02
9631,-0.04
9632,-0.02
9633,-0.1
9634,-0.24
9635,-0.06
9636,-0.04
9637,-0.1
9638,0.02
9639,0.08
9640,0.02
9641,-0.04
9642,0.04
9643,-0.02
9644,-0.08
9645,0.02
9646,-0.02
9647,0.2
9648,0.32
9649,0.14
9650,0.16
9651,-0.38
9652,-0.36
9653,-0.3
9654,-0.28
9655,-0.14
9656,0.18
9657,0.26
9658,0.32
9659,0.34
9660,0.04
9661,0.06
9662,0.04
9663,0.06
9664,0.04
9665,-0.12
9666,0.06
9667,0.1
9668,0.08
9669,0.1
9670,0.12
9671,0.02
9672,0.0
9673,0.06
9674,0.08
9675,0.1
9676,0.08
9677,0.16
9678,0.2
9679,0.18
9680,0.14
9681,0.18
9682,0.12
9683,0.1
9684,0.14
9685,0.12
9686,0.1
9687,-0.02
9688,0.1
9689,0.12
9690,0.08
9691,0.04
9692,0.06
9693,-0.22
9694,-0.06
9695,-0.1
9696,-0.18
9697,-0.22
9698,-0.2
9699,-0.18
9700,-0.2
9701,-0.32
9702,0.06
9703,0.04
9704,0.02
9705,0.1
9706,-0.1
9707,-0.16
9708,-0.14
9709,-0.12
9710,-0.04
9711,0.02
9712,0.06
9713,0.16
9714,0.06
9715,0.08
9716,-0.06
9717,-0.08
9718,-0.1
9719,-0.08
9720,-0.04
9721,-0.1
9722,-0.02
9723,0.0
9724,-0.06
9725,-0.04
9726,0.04
9727,0.02
9728,0.16
9729,0.22
9730,0.14
9731,0.18
9732,0.2
9733,0.24
9734,0.2
9735,0.12
9736,0.02
9737,0.06
9738,0.16
9739,0.14
9740,0.16
9741,0.0
9742,-0.06
9743,-0.04
9744,-0.08
9745,-0.06
9746,-0.02
9747,-0.06
9748,-0.08
9749,-0.06
9750,0.18
9751,0.22
9752,0.18
9753,0.22
9754,0.2
9755,0.18
9756,0.14
9757,0.26
9758,-0.02
9759,-0.12
9760,-0.26
9761,-0.34
9762,-0.38
9763,-0.4
9764,-0.36
9765,-0.34
9766,-0.2
9767,-0.16
9768,-0.2
9769,-0.18
9770,-0.22
9771,-0.32
9772,-0.38
9773,-0.36
9774,-0.34
9775,-0.12
9776,-0.16
9777,-0.2
9778,-0.12
9779,-0.08
9780,-0.12
9781,-0.02
9782,-0.04
9783,-0.06
9784,0.04
9785,0.06
9786,-0.12
9787,-0.18
9788,-0.2
9789,-0.14
9790,-0.12
9791,-0.06
9792,-0.1
9793,0.0
9794,0.02
9795,0.06
9796,0.04
9797,0.1
9798,0.08
9799,0.1
9800,0.14
9801,0.16
9802,0.18
9803,0.22
9804,0.28
9805,0.12
9806,0.14
9807,0.08
9808,0.16
9809,0.18
9810,0.0
9811,0.14
9812,0.2
9813,0.12
9814,0.02
9815,0.04
9816,0.24
9817,0.22
9818,0.14
9819,0.1
9820,0.14
9821,0.12
9822,0.1
9823,0.08
9824,0.06
9825,0.02
9826,0.08
9827,0.1
9828,0.06
9829,0.1
9830,0.12
9831,0.2
9832,0.22
9833,0.2
9834,0.16
9835,0.18
9836,0.12
9837,0.06
9838,0.0
9839,0.04
9840,0.02
9841,0.04
9842,-0.06
9843,0.04
9844,0.06
9845,0.2
9846,0.12
9847,0.14
9848,0.18
9849,0.2
9850,0.24
9851,0.26
9852,0.28
9853,0.3
9854,0.32
9855,0.26
9856,0.28
9857,0.22
9858,0.24
9859,0.28
9860,0.26
9861,0.2
9862,0.16
9863,0.2
9864,0.08
9865,0.04
9866,0.06
9867,-0.02
9868,-0.06
9869,-0.02
9870,0.0
9871,0.04
9872,-0.04
9873,-0.06
9874,-0.02
9875,0.04
9876,-0.02
9877,0.34
9878,0.42
9879,0.38
9880,0.42
9881,0.32
9882,0.4
9883,0.38
9884,0.04
9885,-0.08
9886,-0.1
9887,-0.16
9888,-0.06
9889,-0.1
9890,-0.02
9891,-0.04
9892,0.04
9893,-0.1
9894,-0.12
9895,-0.16
9896,-0.18
9897,-0.24
9898,-0.22
9899,-0.1
9900,-0.12
9901,-0.18
9902,-0.24
9903,-0.22
9904,-0.16
9905,-0.1
9906,-0.14
9907,-0.16
9908,-0.1
9909,-0.02
9910,-0.14
9911,-0.16
9912,-0.14
9913,-0.16
9914,-0.18
9915,-0.28
9916,-0.34
9917,-0.2
9918,-0.18
9919,-0.06
9920,-0.02
9921,0.02
9922,0.0
9923,0.04
9924,0.2
9925,0.14
9926,0.22
9927,0.26
9928,0.2
9929,0.16
9930,0.14
9931,0.18
9932,0.0
9933,-0.04
9934,-0.02
9935,-0.04
9936,0.04
9937,0.02
9938,0.06
9939,0.04
9940,0.06
9941,0.16
9942,0.02
9943,0.14
9944,0.16
9945,0.12
9946,0.1
9947,0.14
9948,0.12
9949,0.16
9950,0.22
9951,0.08
9952,0.06
9953,0.02
9954,0.06
9955,0.04
9956,0.02
9957,0.0
9958,0.06
9959,0.04
9960,0.16
9961,0.14
9962,0.16
9963,0.14
9964,0.16
9965,0.14
9966,0.16
9967,0.24
9968,0.22
9969,0.18
9970,0.16
9971,0.14
9972,0.22
9973,0.1
9974,-0.02
9975,0.0
9976,0.08
9977,0.1
9978,0.08
9979,0.1
9980,0.06
9981,0.1
9982,0.12
9983,0.2
9984,0.16
9985,0.2
9986,0.16
9987,0.18
9988,0.14
9989,0.12
9990,0.14
9991,0.16
9992,0.14
9993,0.12
9994,0.1
9995,0.12
9996,0.08
9997,0.1
9998,0.04
9999,0.06
10000,0.02
10001,-0.02
10002,-0.04
10003,-0.12
10004,-0.1
10005,-0.08
10006,0.02
10007,-0.02
10008,0.0
10009,-0.02
10010,0.0
10011,0.04
10012,0.12
10013,0.0
10014,0.06
10015,0.04
10016,-0.1
10017,-0.12
10018,-0.08
10019,-0.04
10020,0.02
10021,-0.02
10022,0.0
10023,0.04
10024,-0.06
10025,0.0
10026,-0.02
10027,0.14
10028,0.12
10029,0.22
10030,0.26
10031,0.22
10032,0.14
10033,0.32
10034,0.34
10035,0.26
10036,0.0
10037,0.04
10038,0.06
10039,0.02
10040,-0.06
10041,-0.1
10042,-0.04
10043,0.0
10044,0.06
10045,0.04
10046,0.06
10047,0.14
10048,0.08
10049,0.0
10050,-0.06
10051,0.22
10052,0.3
10053,0.22
10054,0.2
10055,0.08
10056,-0.08
10057,-0.06
10058,-0.14
10059,-0.22
10060,-0.24
10061,-0.26
10062,-0.28
10063,-0.26
10064,-0.08
10065,0.04
10066,0.06
10067,0.0
10068,0.08
10069,0.0
10070,-0.02
10071,-0.04
10072,-0.16
10073,-0.24
10074,-0.28
10075,-0.3
10076,-0.26
10077,-0.16
10078,0.1
10079,0.12
10080,0.14
10081,0.2
10082,0.18
10083,0.22
10084,0.08
10085,0.02
10086,0.08
10087,0.06
10088,0.02
10089,-0.02
10090,0.06
10091,0.14
10092,0.28
10093,0.18
10094,0.16
10095,0.1
10096,0.02
10097,-0.04
10098,0.0
10099,0.02
10100,0.08
10101,0.0
10102,-0.08
10103,0.0
10104,0.02
10105,0.0
10106,-0.02
10107,-0.1
10108,-0.02
10109,0.0
10110,-0.04
10111,0.0
10112,-0.04
10113,-0.02
10114,0.0
10115,-0.2
10116,-0.26
10117,-0.2
10118,-0.02
10119,0.06
10120,0.08
10121,0.06
10122,0.02
10123,0.0
10124,-0.08
10125,0.06
10126,0.1
10127,-0.2
10128,-0.24
10129,-0.22
10130,-0.26
10131,-0.18
10132,-0.2
10133,-0.12
10134,-0.1
10135,0.0
10136,0.12
10137,-0.14
10138,0.04
10139,0.02
10140,0.1
10141,0.04
10142,0.0
10143,0.04
10144,0.08
10145,0.06
10146,0.08
10147,0.12
10148,0.18
10149,0.14
10150,0.1
10151,-0.02
10152,0.0
10153,-0.02
10154,-0.04
10155,0.0
10156,0.04
10157,-0.08
10158,-0.04
10159,0.14
10160,0.08
10161,0.06
10162,0.12
10163,-0.16
10164,-0.18
10165,-0.2
10166,-0.24
10167,-0.22
10168,-0.24
10169,-0.14
10170,-0.02
10171,-0.06
10172,-0.08
10173,-0.1
10174,-0.14
10175,-0.12
10176,-0.02
10177,-0.04
10178,-0.02
10179,0.02
10180,-0.02
10181,-0.06
10182,-0.08
10183,-0.1
10184,-0.24
10185,-0.16
10186,-0.14
10187,-0.16
10188,-0.18
10189,-0.1
10190,-0.48
10191,-0.46
10192,-0.3
10193,-0.44
10194,-0.42
10195,-0.46
10196,-0.48
10197,-0.46
10198,-0.44
10199,-0.26
10200,-0.28
10201,-0.08
10202,-0.06
10203,-0.08
10204,-0.12
10205,-0.06
10206,0.02
10207,0.2
10208,0.14
10209,0.16
10210,0.28
10211,0.22
10212,0.2
10213,0.16
10214,0.14
10215,0.16
10216,0.22
10217,0.2
10218,0.08
10219,0.04
10220,-0.12
10221,-0.18
10222,-0.24
10223,-0.18
10224,-0.12
10225,-0.18
10226,-0.16
10227,0.02
10228,0.04
10229,0.02
10230,-0.02
10231,-0.06
10232,-0.12
10233,-0.1
10234,-0.08
10235,0.0
10236,0.02
10237,0.24
10238,0.28
10239,0.26
10240,0.24
10241,0.3
10242,0.28
10243,0.34
10244,0.14
10245,0.12
10246,0.1
10247,0.08
10248,0.12
10249,0.1
10250,0.24
10251,0.22
10252,0.2
10253,0.18
10254,0.16
10255,0.24
10256,0.18
10257,0.16
10258,0.14
10259,0.12
10260,0.06
10261,0.04
10262,0.02
10263,0.06
10264,0.1
10265,0.04
10266,0.02
10267,-0.02
10268,0.2
10269,0.18
10270,0.16
10271,-0.06
10272,0.04
10273,0.02
10274,0.08
10275,0.06
10276,0.04
10277,0.08
10278,-0.18
10279,-0.16
10280,0.0
10281,0.04
10282,-0.06
10283,0.06
10284,-0.02
10285,0.0
10286,-0.08
10287,-0.04
10288,-0.2
10289,-0.24
10290,-0.22
10291,-0.24
10292,0.12
10293,0.14
10294,0.18
10295,0.16
10296,0.18
10297,0.14
10298,0.04
10299,0.06
10300,0.14
10301,0.12
10302,0.1
10303,0.08
10304,0.06
10305,0.08
10306,-0.04
10307,0.1
10308,0.14
10309,0.18
10310,0.12
10311,-0.08
10312,-0.14
10313,-0.18
10314,-0.14
10315,-0.24
10316,-0.06
10317,-0.08
10318,-0.14
10319,-0.08
10320,-0.12
10321,-0.08
10322,-0.06
10323,0.12
10324,0.08
10325,0.06
10326,0.12
10327,0.04
10328,-0.06
10329,-0.2
10330,-0.22
10331,-0.2
10332,-0.16
10333,-0.14
10334,-0.12
10335,-0.1
10336,-0.06
10337,-0.04
10338,-0.18
10339,-0.16
10340,-0.22
10341,-0.18
10342,-0.2
10343,-0.12
10344,-0.08
10345,-0.16
10346,-0.22
10347,-0.2
10348,-0.12
10349,-0.14
10350,-0.16
10351,-0.06
10352,0.0
10353,0.04
10354,-0.1
10355,-0.18
10356,0.1
10357,0.06
10358,-0.02
10359,0.1
10360,0.12
10361,0.2
10362,0.22
10363,0.2
10364,0.34
10365,0.3
10366,0.38
10367,0.3
10368,0.28
10369,0.1
10370,0.08
10371,0.1
10372,0.12
10373,0.16
10374,0.18
10375,0.2
10376,-0.02
10377,0.12
10378,0.1
10379,0.12
10380,0.2
10381,-0.22
10382,-0.2
10383,-0.18
10384,-0.14
10385,-0.06
10386,-0.1
10387,-0.04
10388,0.06
10389,0.08
10390,0.04
10391,0.06
10392,0.02
10393,0.06
10394,0.0
10395,0.02
10396,-0.02
10397,-0.06
10398,0.04
10399,0.0
10400,0.02
10401,0.04
10402,0.08
10403,0.12
10404,-0.02
10405,0.0
10406,-0.02
10407,-0.04
10408,-0.06
10409,-0.12
10410,-0.1
10411,0.04
10412,0.08
10413,0.26
10414,0.24
10415,0.26
10416,0.3
10417,0.32
10418,0.36
10419,0.22
10420,0.28
10421,0.34
10422,0.36
10423,0.3
10424,-0.02
10425,-0.04
10426,-0.02
10427,-0.04
10428,-0.1
10429,-0.08
10430,-0.1
10431,-0.22
10432,-0.24
10433,-0.16
10434,-0.2
10435,-0.1
10436,-0.16
10437,-0.14
10438,-0.12
10439,-0.16
10440,-0.02
10441,0.0
10442,-0.1
10443,-0.12
10444,-0.1
10445,-0.12
10446,-0.18
10447,-0.16
10448,-0.14
10449,-0.18
10450,0.14
10451,0.3
10452,0.26
10453,0.22
10454,0.2
10455,0.04
10456,0.16
10457,0.14
10458,-0.02
10459,0.0
10460,-0.06
10461,-0.12
10462,-0.14
10463,-0.2
10464,-0.18
10465,-0.08
10466,-0.1
10467,-0.08
10468,-0.06
10469,-0.08
10470,-0.06
10471,-0.12
10472,0.14
10473,0.06
10474,0.1
10475,0.08
10476,0.06
10477,0.08
10478,0.16
10479,0.14
10480,0.2
10481,0.28
10482,0.24
10483,0.28
10484,0.32
10485,0.26
10486,0.18
10487,0.2
10488,0.14
10489,0.08
10490,0.14
10491,0.12
10492,0.08
10493,0.16
10494,0.1
10495,0.06
10496,-0.04
10497,0.08
10498,0.1
10499,0.0
10500,-0.02
10501,-0.06
10502,-0.08
10503,-0.14
10504,-0.08
10505,-0.1
10506,-0.08
10507,-0.06
10508,0.08
10509,0.1
10510,0.08
10511,0.14
10512,0.34
10513,0.42
10514,0.44
10515,0.46
10516,0.3
10517,0.32
10518,0.24
10519,0.3
10520,0.26
10521,0.1
10522,0.18
10523,0.2
10524,0.24
10525,0.18
10526,0.2
10527,0.32
10528,0.26
10529,0.28
10530,0.26
10531,0.12
10532,0.1
10533,0.2
10534,0.22
10535,0.16
10536,0.14
10537,0.18
10538,0.2
10539,0.24
10540,0.18
10541,0.32
10542,0.04
10543,0.16
10544,0.18
10545,0.16
10546,0.02
10547,0.16
10548,0.14
10549,0.16
10550,0.2
10551,0.44
10552,0.54
10553,0.5
10554,0.52
10555,0.5
10556,0.44
10557,0.46
10558,0.26
10559,0.24
10560,0.18
10561,0.1
10562,0.16
10563,0.14
10564,0.1
10565,0.18
10566,0.2
10567,0.16
10568,0.36
10569,0.3
10570,0.28
10571,0.3
10572,0.2
10573,0.14
10574,0.16
10575,0.2
10576,0.12
10577,0.18
10578,0.14
10579,0.18
10580,0.3
10581,0.32
10582,0.36
10583,0.16
10584,0.14
10585,-0.02
10586,-0.12
10587,-0.14
10588,-0.16
10589,-0.12
10590,-0.14
10591,-0.12
10592,-0.14
10593,-0.12
10594,-0.1
10595,-0.16
10596,-0.14
10597,-0.06
10598,-0.14
10599,-0.1
10600,-0.12
10601,-0.1
10602,-0.26
10603,-0.06
10604,0.08
10605,-0.06
10606,-0.16
10607,-0.14
10608,-0.18
10609,0.06
10610,0.0
10611,0.02
10612,0.04
10613,0.18
10614,0.3
10615,0.28
10616,0.1
10617,0.14
10618,-0.44
10619,-0.2
10620,-0.08
10621,-0.1
10622,-0.14
10623,-0.12
10624,0.08
10625,0.1
10626,0.22
10627,0.2
10628,0.22
10629,0.2
10630,0.22
10631,0.4
10632,0.22
10633,0.16
10634,0.22
10635,0.34
10636,0.48
10637,0.46
10638,0.4
10639,0.36
10640,0.26
10641,0.16
10642,0.12
10643,0.1
10644,0.16
10645,0.0
10646,0.02
10647,0.04
10648,0.1
10649,0.0
10650,-0.08
10651,-0.06
10652,-0.14
10653,0.02
10654,0.04
10655,0.28
10656,0.2
10657,0.26
10658,0.22
10659,0.26
10660,0.2
10661,0.12
10662,0.14
10663,0.22
10664,0.24
10665,0.2
10666,0.24
10667,0.22
10668,-0.08
10669,0.04
10670,-0.02
10671,-0.1
10672,-0.06
10673,-0.08
10674,0.02
10675,0.04
10676,0.08
10677,0.0
10678,0.02
10679,0.04
10680,0.08
10681,0.1
10682,0.0
10683,0.02
10684,0.06
10685,0.1
10686,0.16
10687,0.12
10688,0.1
10689,0.08
10690,0.04
10691,0.06
10692,0.02
10693,0.04
10694,-0.08
10695,-0.18
10696,-0.26
10697,-0.24
10698,-0.18
10699,-0.2
10700,-0.06
10701,-0.1
10702,-0.06
10703,-0.04
10704,-0.06
10705,-0.08
10706,-0.06
10707,-0.02
10708,0.06
10709,0.14
10710,0.18
10711,0.28
10712,0.26
10713,0.0
10714,0.12
10715,0.22
10716,0.34
10717,0.22
10718,0.24
10719,-0.08
10720,-0.06
10721,-0.1
10722,-0.12
10723,-0.14
10724,-0.24
10725,-0.16
10726,-0.14
10727,-0.2
10728,-0.14
10729,-0.12
10730,-0.18
10731,-0.14
10732,-0.3
10733,-0.18
10734,-0.16
10735,-0.24
10736,-0.08
10737,-0.06
10738,-0.34
10739,-0.32
10740,-0.42
10741,-0.32
10742,-0.28
10743,-0.26
10744,-0.32
10745,-0.28
10746,-0.26
10747,0.06
10748,0.08
10749,0.02
10750,0.06
10751,0.08
10752,0.1
10753,0.08
10754,0.0
10755,-0.12
10756,-0.24
10757,-0.26
10758,-0.16
10759,-0.14
10760,-0.16
10761,-0.18
10762,-0.28
10763,-0.24
10764,-0.26
