Sweep,Magnetization Density
6575,-0.88
6576,0.86
6577,-0.88
6578,0.58
6579,0.64
6580,0.84
6581,-0.78
6582,-0.38
6583,0.68
6584,0.74
6585,-0.78
6586,-0.94
6587,0.92
6588,0.92
6589,0.8
6590,-0.8
6591,-0.82
6592,-0.58
6593,-0.98
6594,0.9
6595,-0.68
6596,0.76
6597,-0.9
6598,0.56
6599,0.58
6600,-0.78
6601,-0.54
6602,0.92
6603,0.84
6604,-0.76
6605,-0.92
6606,-0.68
6607,0.92
6608,-0.6
6609,-0.62
6610,0.86
6611,-0.98
6612,-0.76
6613,0.64
6614,-0.4
6615,0.88
6616,0.98
6617,-0.92
6618,0.8
6619,0.88
6620,0.68
6621,-0.42
6622,0.76
6623,0.08
6624,-0.94
6625,-0.88
6626,-0.76
6627,0.86
6628,0.82
6629,0.56
6630,0.84
6631,-0.98
6632,-0.3
6633,-0.84
6634,-0.9
6635,-0.96
6636,-0.74
6637,0.72
6638,0.84
6639,0.9
6640,-0.86
6641,0.94
6642,0.64
6643,-0.8
6644,-0.5
6645,-0.84
6646,-0.96
6647,0.94
6648,0.78
6649,0.7
6650,0.62
6651,-0.9
6652,0.84
6653,-0.92
6654,0.84
6655,0.44
6656,0.84
6657,-0.62
6658,0.92
6659,0.52
6660,-0.98
6661,-0.86
6662,0.94
6663,0.76
6664,-0.78
6665,0.28
6666,-0.82
6667,0.94
6668,-0.12
6669,0.66
6670,0.68
6671,-0.5
6672,-0.82
6673,-0.84
6674,-0.86
6675,-0.62
6676,0.82
6677,-0.9
6678,-0.76
6679,-0.88
6680,0.74
6681,0.6
6682,-0.84
6683,-0.48
6684,-0.88
6685,0.9
6686,-0.9
6687,-0.88
6688,0.86
6689,-0.8
6690,-0.94
6691,-0.56
6692,-0.66
6693,0.74
6694,-0.78
6695,-0.68
6696,0.94
6697,-0.68
6698,-0.64
6699,-0.78
6700,-0.9
6701,0.92
6702,-0.96
6703,0.78
6704,0.84
6705,0.72
6706,-0.78
6707,0.74
6708,-0.78
6709,0.74
6710,0.9
6711,0.68
6712,0.84
6713,-0.84
6714,0.8
6715,-0.86
6716,-0.98
6717,0.9
6718,0.78
6719,-0.96
6720,0.76
6721,0.88
6722,-0.94
6723,-0.92
6724,-0.86
6725,0.22
6726,-0.58
6727,-0.74
6728,0.82
6729,0.88
6730,0.72
6731,-0.54
6732,-0.9
6733,0.84
6734,0.84
6735,-0.84
6736,0.84
6737,-0.86
6738,-0.98
6739,0.86
6740,0.58
6741,0.78
6742,0.78
6743,0.74
6744,-0.92
6745,-0.74
6746,-0.9
6747,-0.86
6748,0.94
6749,0.02
6750,0.84
6751,-0.62
6752,-0.8
6753,-0.28
6754,0.92
6755,0.88
6756,-0.84
6757,-0.9
6758,-0.24
6759,-0.94
6760,0.86
6761,0.7
6762,0.76
6763,0.92
6764,0.88
6765,-0.88
6766,-0.84
6767,-0.8
6768,-0.8
6769,0.92
6770,0.94
6771,0.84
6772,0.8
6773,0.72
6774,0.78
6775,0.86
6776,0.84
6777,-0.66
6778,-0.92
6779,0.68
6780,0.64
6781,0.8
6782,0.86
6783,-0.96
6784,-0.92
6785,0.72
6786,-0.2
6787,0.82
6788,0.68
6789,0.9
6790,-0.68
6791,-0.34
6792,0.94
6793,-0.74
6794,-0.96
6795,0.74
6796,-0.48
6797,-0.48
6798,0.82
6799,0.82
6800,0.9
6801,-0.88
6802,0.74
6803,0.94
6804,0.02
6805,0.04
6806,0.72
6807,0.72
6808,-0.8
6809,-0.9
6810,0.38
6811,-0.62
6812,-0.66
6813,-0.86
6814,0.7
6815,-0.9
6816,0.12
6817,-0.66
6818,0.6
6819,0.38
6820,0.92
6821,0.72
6822,-0.34
6823,0.86
6824,0.62
6825,-0.9
6826,-0.46
6827,0.56
6828,-1.0
6829,0.84
6830,0.96
6831,-0.7
6832,-0.82
6833,0.88
6834,0.94
6835,-0.64
6836,-0.82
6837,-0.72
6838,-0.96
6839,-0.32
6840,0.66
6841,0.92
6842,0.92
6843,0.9
6844,-0.84
6845,-0.76
6846,-0.9
6847,0.64
6848,-0.6
6849,0.36
6850,-0.68
6851,0.92
6852,0.9
6853,0.88
6854,-0.74
6855,0.98
6856,-0.62
6857,0.78
6858,0.8
6859,-0.6
6860,0.82
6861,-0.66
6862,0.02
6863,-0.96
6864,0.62
6865,0.84
6866,0.78
6867,-0.9
6868,0.42
6869,0.84
6870,0.82
6871,0.94
6872,-0.8
6873,0.98
6874,-0.76
6875,-0.76
6876,0.86
6877,0.8
6878,-0.88
6879,0.94
6880,-0.84
6881,-0.8
6882,-0.02
6883,0.72
6884,-0.94
6885,0.84
6886,-0.88
6887,0.98
6888,-0.76
6889,0.74
6890,-0.66
6891,0.48
6892,0.84
6893,0.58
6894,0.9
6895,0.86
6896,0.68
6897,-0.5
6898,0.56
6899,-0.06
6900,-0.74
6901,-0.64
6902,-0.66
6903,0.54
6904,-0.9
6905,0.84
6906,0.78
6907,-0.96
6908,0.9
6909,-0.5
6910,-0.74
6911,0.96
6912,-0.96
6913,0.9
6914,-0.76
6915,0.78
6916,0.88
6917,0.78
6918,0.9
6919,-0.7
6920,0.12
6921,-0.92
6922,0.84
6923,-0.94
6924,-0.88
6925,-0.76
6926,0.84
6927,-0.76
6928,-0.96
6929,-0.94
6930,-0.96
6931,-0.9
6932,-0.88
6933,-0.92
6934,-0.92
6935,0.98
6936,-0.9
6937,0.68
6938,-0.44
6939,-0.76
6940,0.44
6941,0.9
6942,-0.96
6943,0.76
6944,0.92
6945,0.9
6946,0.94
6947,-0.6
6948,0.8
6949,-0.26
6950,0.0
6951,0.82
6952,0.8
6953,0.62
6954,-0.92
6955,-0.42
6956,0.86
6957,-0.84
6958,0.2
6959,-0.96
6960,0.44
6961,-0.78
6962,-0.72
6963,-1.0
6964,-0.82
6965,-0.84
6966,-0.86
6967,-0.84
6968,0.82
6969,0.82
6970,0.18
6971,-0.84
6972,-0.6
6973,-0.86
6974,-0.82
6975,0.84
6976,0.92
6977,1.0
6978,-0.78
6979,0.92
6980,-0.76
6981,-0.9
6982,-0.64
6983,0.88
6984,0.8
6985,0.72
6986,0.78
6987,-0.9
6988,-0.76
6989,-0.7
6990,-0.9
6991,-0.76
6992,0.92
6993,0.76
6994,0.92
6995,-0.82
6996,0.78
6997,0.72
6998,-0.94
6999,-0.74
7000,-0.8
7001,0.84
7002,-0.86
7003,-0.98
7004,0.9
7005,0.9
7006,0.72
7007,-0.88
7008,0.88
7009,0.72
7010,-0.72
7011,-0.84
7012,0.5
7013,-0.7
7014,-0.8
7015,0.74
7016,0.78
7017,-0.72
7018,-0.96
7019,-0.76
7020,-0.68
7021,-0.76
7022,-0.92
7023,-0.66
7024,0.78
7025,-0.9
7026,0.94
7027,-0.96
7028,-0.58
7029,0.88
7030,-0.9
7031,0.82
7032,0.96
7033,0.04
7034,0.92
7035,0.68
7036,-0.84
7037,-0.66
7038,-0.92
7039,0.88
7040,0.78
7041,-0.32
7042,0.98
7043,0.84
7044,0.98
7045,0.82
7046,0.74
7047,0.92
7048,0.86
7049,-0.22
7050,-0.66
7051,0.46
7052,0.74
7053,0.72
7054,-0.78
7055,-0.9
7056,-0.86
7057,0.82
7058,0.88
7059,-0.68
7060,-0.98
7061,0.68
7062,-0.94
7063,-0.54
7064,-0.62
7065,-0.72
7066,0.94
7067,-0.78
7068,0.78
7069,-0.94
7070,0.94
7071,0.8
7072,-0.84
7073,0.9
7074,-0.92
7075,0.56
7076,0.92
7077,-0.96
7078,0.32
7079,0.58
7080,0.82
7081,0.56
7082,0.82
7083,0.84
7084,-0.84
7085,-0.08
7086,0.68
7087,0.24
7088,0.86
7089,0.76
7090,-0.64
7091,-0.82
7092,-0.2
7093,-0.92
7094,0.88
7095,-0.88
7096,-0.92
7097,-0.66
7098,-0.76
7099,-0.86
7100,-0.72
7101,-0.72
7102,-0.38
7103,0.96
7104,-0.88
7105,-0.8
7106,-0.86
7107,-0.9
7108,0.92
7109,0.58
7110,-0.7
7111,0.86
7112,-0.06
7113,-1.0
7114,-0.84
7115,0.72
7116,-0.82
7117,0.72
7118,-0.9
7119,-0.78
7120,-0.8
7121,0.72
7122,1.0
7123,-0.02
7124,0.8
7125,0.84
7126,-0.76
7127,0.86
7128,-0.86
7129,-0.78
7130,0.92
7131,0.54
7132,-0.96
7133,0.86
7134,0.66
7135,0.66
7136,0.6
7137,-0.24
7138,-0.32
7139,-0.76
7140,-0.96
7141,-0.26
7142,-0.8
7143,0.66
7144,0.64
7145,0.64
7146,-0.58
7147,0.82
7148,0.86
7149,-0.8
7150,-0.9
7151,0.76
7152,0.68
7153,-0.9
7154,-0.82
7155,0.22
7156,-0.82
7157,-0.1
7158,-0.88
7159,0.64
7160,0.88
7161,-0.68
7162,-0.82
7163,0.86
7164,-0.86
7165,-0.46
7166,0.58
7167,-0.9
7168,0.92
7169,-0.96
7170,0.86
7171,0.58
7172,-0.88
7173,0.8
7174,0.76
7175,0.88
7176,0.86
7177,-0.86
7178,-0.96
7179,0.72
7180,0.8
7181,-0.9
7182,0.7
7183,0.7
7184,-0.96
7185,0.04
7186,-0.9
7187,-0.84
7188,0.72
7189,0.64
7190,0.78
7191,-0.74
7192,0.22
7193,-0.8
7194,-0.54
7195,-0.56
7196,0.92
7197,-0.3
7198,0.6
7199,-0.7
7200,-0.78
7201,0.1
7202,-0.58
7203,-0.84
7204,0.64
7205,0.72
7206,-0.88
7207,0.96
7208,0.42
7209,0.9
7210,0.9
7211,0.92
7212,0.56
7213,0.92
7214,0.9
7215,-0.88
7216,0.98
7217,-0.68
7218,-0.34
7219,-0.9
7220,-0.8
7221,0.88
7222,0.86
7223,0.96
7224,0.72
7225,-0.64
7226,0.16
7227,-0.88
7228,-0.52
7229,0.94
7230,0.94
7231,-0.92
7232,0.96
7233,0.8
7234,0.96
7235,-0.94
7236,0.96
7237,-0.62
7238,0.42
7239,-0.56
7240,-0.92
7241,-0.88
7242,0.82
7243,-0.82
7244,0.94
7245,0.86
7246,-0.86
7247,0.84
7248,-0.82
7249,-0.14
7250,-0.64
7251,-0.86
7252,0.58
7253,0.9
7254,0.88
7255,0.72
7256,-0.84
7257,0.78
7258,0.92
7259,0.76
7260,-0.94
7261,0.96
7262,-0.5
7263,-0.94
7264,-0.22
7265,0.88
7266,-0.92
7267,-0.56
7268,0.84
7269,0.78
7270,-0.94
7271,0.96
7272,-0.82
7273,-0.82
7274,-0.78
7275,-0.88
7276,-0.8
7277,-0.92
7278,-0.9
7279,-0.48
7280,0.2
7281,-0.92
7282,-0.86
7283,-0.7
7284,-0.32
7285,0.5
7286,-0.3
7287,-0.78
7288,0.88
7289,-0.82
7290,0.8
7291,-0.76
7292,-0.42
7293,-0.8
7294,0.66
7295,-0.82
7296,-0.82
7297,-0.86
7298,1.0
7299,-0.84
7300,0.7
7301,-0.92
7302,-0.84
7303,-0.98
7304,0.64
7305,0.68
7306,-0.88
7307,0.86
7308,-0.94
7309,0.86
7310,0.86
7311,-0.96
7312,-0.58
7313,0.96
7314,-0.84
7315,-0.8
7316,-0.6
7317,0.84
7318,0.94
7319,-0.56
7320,-0.74
7321,-0.9
7322,0.68
7323,-0.74
7324,-0.24
7325,-0.6
7326,0.96
7327,-0.2
7328,0.96
7329,0.78
7330,-0.9
7331,0.8
7332,0.86
7333,0.86
7334,-0.94
7335,-0.74
7336,0.26
7337,-0.6
7338,0.8
7339,0.82
7340,0.68
7341,0.9
7342,-0.74
7343,-0.7
7344,0.86
7345,-0.96
7346,-0.88
7347,0.76
7348,0.94
7349,-0.26
7350,0.14
7351,-0.98
7352,-0.92
7353,0.9
7354,-0.78
7355,0.72
7356,0.86
7357,0.66
7358,0.88
7359,-0.56
7360,-0.84
7361,0.88
7362,0.84
7363,0.9
7364,0.86
7365,-0.96
7366,-0.9
7367,-0.94
7368,-0.74
7369,0.9
7370,0.92
7371,-0.86
7372,0.84
7373,0.9
7374,0.88
7375,0.66
7376,0.88
7377,-0.9
7378,-0.92
7379,0.9
7380,-0.92
7381,0.58
7382,-0.9
7383,-0.92
7384,-0.2
7385,-0.88
7386,0.38
7387,-0.84
7388,-0.82
7389,0.84
7390,-0.68
7391,0.98
7392,0.78
7393,0.88
7394,-0.8
7395,0.98
7396,-0.42
7397,0.82
7398,0.84
7399,-0.92
7400,-0.84
7401,-0.78
7402,-0.86
7403,-0.7
7404,-0.82
7405,-0.96
7406,0.86
7407,-0.82
7408,-0.88
7409,1.0
7410,-0.7
7411,0.8
7412,-0.54
7413,-0.92
7414,-0.9
7415,-0.9
7416,0.1
7417,0.64
7418,0.72
7419,-0.2
7420,0.88
7421,-0.26
7422,-0.94
7423,0.66
7424,0.88
7425,0.84
7426,0.88
7427,-0.74
7428,-0.7
7429,0.86
7430,0.88
7431,-0.82
7432,-0.08
7433,0.76
7434,-0.94
7435,-0.88
7436,-0.82
7437,0.94
7438,0.9
7439,0.88
7440,-0.84
7441,0.52
7442,-0.96
7443,0.74
7444,0.52
7445,-0.26
7446,0.9
7447,-0.72
7448,0.08
7449,0.98
7450,-0.86
7451,-1.0
7452,0.6
7453,-0.46
7454,0.78
7455,-0.8
7456,-0.66
7457,0.9
7458,0.92
7459,-0.92
7460,0.7
7461,0.92
7462,0.84
7463,0.76
7464,-0.76
7465,-0.88
7466,-0.78
7467,0.66
7468,-0.42
7469,0.88
7470,-0.82
7471,0.9
7472,-0.9
7473,0.84
7474,0.54
7475,-0.78
7476,0.88
7477,0.82
7478,0.9
7479,0.96
7480,-0.9
7481,0.68
7482,0.8
7483,-0.82
7484,-0.96
7485,0.82
7486,-0.58
7487,-0.96
7488,0.82
7489,-0.82
7490,-0.98
7491,-0.6
7492,0.74
7493,0.02
7494,-0.68
7495,-0.96
7496,0.82
7497,-0.86
7498,-0.84
7499,-0.54
7500,-0.82
7501,-0.56
7502,0.88
7503,0.9
7504,-0.86
7505,0.84
7506,0.98
7507,-0.94
7508,0.86
7509,0.14
7510,0.82
7511,0.8
7512,-0.82
7513,0.9
7514,-0.9
7515,-0.74
7516,0.76
7517,-0.3
7518,0.92
7519,-0.9
7520,-0.84
7521,-0.66
7522,0.74
7523,0.68
7524,-0.56
7525,-0.78
7526,-0.84
7527,0.98
7528,-0.78
7529,0.86
7530,-0.58
7531,-0.8
7532,-0.58
7533,-0.66
7534,0.84
7535,0.66
7536,-0.94
7537,0.24
7538,0.94
7539,0.94
7540,-0.94
7541,0.66
7542,0.44
7543,0.96
7544,-0.86
7545,-0.84
7546,-0.46
7547,0.92
7548,0.98
7549,0.48
7550,-0.38
7551,0.24
7552,0.9
7553,0.72
7554,-0.96
7555,0.88
7556,-0.98
7557,-0.9
7558,-0.6
7559,0.94
7560,-0.78
7561,0.78
7562,-0.86
7563,-0.42
7564,0.16
7565,0.92
7566,0.72
7567,-0.9
7568,0.82
7569,-0.86
7570,0.68
7571,-0.52
7572,-0.7
7573,-0.92
7574,-0.92
7575,-0.94
7576,-0.9
7577,0.94
7578,-0.84
7579,0.86
7580,0.96
7581,-0.82
7582,-0.68
7583,-0.94
7584,-0.82
7585,-0.84
7586,0.88
7587,0.88
7588,-0.9
7589,-0.8
7590,0.94
7591,0.9
7592,-0.78
7593,-0.32
7594,-0.76
7595,0.0
7596,-0.24
7597,0.6
7598,0.92
7599,-0.86
7600,-0.96
7601,0.64
7602,-0.9
7603,0.92
7604,0.62
7605,0.74
7606,0.66
7607,0.9
7608,-0.78
7609,0.0
7610,0.96
7611,-0.62
7612,-0.78
7613,-0.9
7614,0.84
7615,0.92
7616,0.52
7617,0.7
7618,0.9
7619,0.86
7620,-0.82
7621,-0.88
7622,0.86
7623,0.56
7624,-0.94
7625,-0.78
7626,-0.74
7627,-0.86
7628,0.5
7629,0.94
7630,0.38
7631,-0.9
7632,0.88
7633,0.82
7634,-0.34
7635,0.9
7636,-0.86
7637,0.46
7638,-0.86
7639,-0.9
7640,-0.86
7641,0.74
7642,-0.92
7643,0.72
7644,0.9
7645,-0.62
7646,0.98
7647,0.7
7648,0.66
7649,-0.9
7650,0.76
7651,-0.64
7652,0.92
7653,0.78
7654,0.7
7655,-0.98
7656,-0.9
7657,-0.92
7658,0.62
7659,-0.14
7660,-0.82
7661,0.74
7662,0.94
7663,-0.72
7664,-0.82
7665,0.32
7666,0.66
7667,0.72
7668,0.58
7669,-0.9
7670,0.96
7671,-0.98
7672,0.66
7673,-0.64
7674,0.92
7675,-0.32
7676,-0.66
7677,0.84
7678,-0.52
7679,1.0
7680,-0.86
7681,0.92
7682,-0.92
7683,-0.36
7684,0.88
7685,-0.5
7686,-0.92
7687,-0.64
7688,-0.84
7689,0.34
7690,-0.58
7691,-0.52
7692,-0.94
7693,0.88
7694,0.2
7695,0.26
7696,-0.8
7697,-0.44
7698,0.9
7699,0.84
7700,0.68
7701,-0.62
7702,-0.78
7703,-0.9
7704,0.84
7705,0.74
7706,-0.96
7707,-0.86
7708,-0.68
7709,0.88
7710,-0.94
7711,0.92
7712,-0.74
7713,-0.9
7714,-0.66
7715,-0.86
7716,-0.74
7717,-0.74
7718,-0.9
7719,0.86
7720,0.82
7721,0.92
7722,0.58
7723,-0.9
7724,0.0
7725,-0.86
7726,-0.6
7727,0.88
7728,0.5
7729,0.58
7730,0.6
7731,0.82
7732,-0.9
7733,0.68
7734,0.2
7735,-0.78
7736,0.8
7737,0.88
7738,0.98
7739,-0.66
7740,-0.82
7741,0.86
7742,-0.9
7743,0.92
7744,0.94
7745,0.84
7746,0.9
7747,-0.9
7748,-0.72
7749,-0.88
7750,-0.88
7751,0.76
7752,0.68
7753,-0.72
7754,0.38
7755,0.9
7756,-0.92
7757,-0.68
7758,-0.02
7759,-0.22
7760,0.82
7761,0.92
7762,-0.84
7763,0.92
7764,0.08
7765,0.84
7766,0.94
7767,0.82
7768,-0.04
7769,-0.88
7770,0.82
7771,-0.88
7772,-0.84
7773,0.96
7774,0.98
7775,-0.9
7776,0.32
7777,-0.7
7778,-0.96
7779,0.76
7780,0.62
7781,0.96
7782,-0.1
7783,-0.82
7784,0.66
7785,0.94
7786,0.66
7787,0.98
7788,-0.64
7789,-0.82
7790,0.98
7791,-0.88
7792,-0.26
7793,-0.74
7794,-0.82
7795,-0.88
7796,0.86
7797,-0.72
7798,0.88
7799,-0.84
7800,0.92
7801,-0.9
7802,0.92
7803,0.76
7804,-0.78
7805,0.72
7806,-0.98
7807,0.82
7808,-0.6
7809,0.82
7810,0.92
7811,-0.96
7812,-0.5
7813,0.98
7814,0.92
7815,0.88
7816,-0.66
7817,-0.92
7818,-0.9
7819,-0.88
7820,-0.84
7821,0.76
7822,-0.84
7823,0.66
7824,0.78
7825,0.96
7826,-0.9
7827,0.96
7828,0.76
7829,0.92
7830,0.54
7831,-0.96
7832,0.84
7833,-0.94
7834,0.84
7835,0.66
7836,-0.96
7837,-0.7
7838,-0.88
7839,-0.64
7840,-0.74
7841,0.98
7842,0.76
7843,-0.86
7844,-0.96
7845,0.84
7846,-0.96
7847,0.96
7848,0.94
7849,-0.82
7850,-0.9
7851,-1.0
7852,0.16
7853,0.62
7854,-0.94
7855,-0.9
7856,0.92
7857,0.98
7858,-0.8
7859,-0.88
7860,0.84
7861,0.74
7862,-0.64
7863,0.86
7864,0.8
7865,0.66
7866,0.9
7867,0.82
7868,0.94
7869,0.9
7870,0.92
7871,-0.84
7872,0.98
7873,-0.94
7874,-0.86
7875,0.84
7876,-0.8
7877,-0.8
7878,-0.9
7879,0.58
7880,-0.62
7881,0.82
7882,-0.84
7883,0.86
7884,-0.94
7885,0.48
7886,0.88
7887,-0.72
7888,0.6
7889,-0.9
7890,0.9
7891,0.86
7892,0.66
7893,0.94
7894,-0.92
7895,-0.88
7896,0.66
7897,0.74
7898,-0.84
7899,-0.62
7900,0.88
7901,-0.8
7902,-0.34
7903,0.66
7904,-0.86
7905,-0.94
7906,-0.92
7907,0.4
7908,-0.98
7909,-0.58
7910,-0.7
7911,0.82
7912,-0.94
7913,0.46
7914,-0.92
7915,-0.96
7916,0.76
7917,-0.02
7918,0.94
7919,-0.78
7920,0.92
7921,0.9
7922,0.2
7923,0.58
7924,0.92
7925,0.78
7926,0.8
7927,0.8
7928,0.72
7929,0.9
7930,-0.96
7931,-0.02
7932,-0.56
7933,-0.84
7934,-0.94
7935,0.74
7936,-0.4
7937,-0.86
7938,-0.22
7939,0.88
7940,0.92
7941,-0.84
7942,0.8
7943,-0.88
7944,0.94
7945,-0.92
7946,-0.94
7947,0.56
7948,-0.84
7949,0.86
7950,0.66
7951,0.78
7952,0.88
7953,0.02
7954,-0.94
7955,0.92
7956,-0.76
7957,-0.84
7958,0.84
7959,0.2
7960,0.78
7961,-0.84
7962,0.74
7963,-0.9
7964,0.94
7965,-0.86
7966,-0.9
7967,0.84
7968,-0.84
7969,-0.74
7970,-0.7
7971,0.92
7972,-0.68
7973,0.28
7974,-0.66
7975,-0.98
7976,-0.02
7977,0.86
7978,0.88
7979,-0.72
7980,0.08
7981,0.78
7982,0.46
7983,0.86
7984,0.88
7985,-0.84
7986,0.22
7987,-0.8
7988,-0.58
7989,0.94
7990,-0.7
7991,0.36
7992,0.94
7993,-0.48
7994,-0.78
7995,0.86
7996,-0.9
7997,0.98
7998,0.88
7999,0.18
8000,-0.6
8001,0.7
8002,0.34
8003,0.94
8004,-0.92
8005,0.66
8006,-0.02
8007,0.8
8008,-0.22
8009,0.84
8010,1.0
8011,-0.96
8012,-0.66
8013,-0.9
8014,0.72
8015,-0.92
8016,0.82
8017,-0.9
8018,-0.92
8019,-0.88
8020,0.66
8021,-0.9
8022,0.98
8023,-0.3
8024,-0.76
8025,-0.58
8026,-0.78
8027,-0.82
8028,-0.86
8029,0.92
8030,-0.18
8031,-0.92
8032,-0.68
8033,0.86
8034,-0.76
8035,-0.24
8036,-0.82
8037,0.8
8038,0.56
8039,-0.86
8040,-0.68
8041,-0.9
8042,0.78
8043,-0.86
8044,-0.9
8045,-0.88
8046,0.56
8047,0.84
8048,-0.58
8049,0.6
8050,-0.9
8051,0.78
8052,0.74
8053,-0.7
8054,0.56
8055,-0.9
8056,0.22
8057,-0.82
8058,0.8
8059,-0.28
8060,0.82
8061,-0.32
8062,-0.18
8063,0.2
8064,-0.96
8065,0.84
8066,0.76
8067,0.84
8068,-0.54
8069,0.9
8070,-0.74
8071,-0.9
8072,0.94
8073,0.66
8074,-0.72
8075,0.94
8076,-0.76
8077,0.88
8078,-0.2
8079,0.14
8080,0.74
8081,-0.52
8082,0.84
8083,-0.78
8084,-0.8
8085,-0.68
8086,0.88
8087,0.88
8088,-0.86
8089,0.74
8090,0.3
8091,0.82
8092,-0.94
8093,0.7
8094,0.02
8095,-0.86
8096,0.76
8097,0.6
8098,0.72
8099,-0.26
8100,0.84
8101,-0.96
8102,-0.76
8103,-0.2
8104,-0.76
8105,0.74
8106,0.94
8107,-0.68
8108,-0.8
8109,-0.92
8110,0.6
8111,0.96
8112,-0.66
8113,0.92
8114,0.92
8115,0.64
8116,-1.0
8117,-0.82
8118,-0.92
8119,0.8
8120,0.94
8121,0.86
8122,0.86
8123,0.7
8124,0.64
8125,-0.6
8126,-0.6
8127,0.56
8128,-0.84
8129,0.76
8130,-0.76
8131,0.92
8132,0.86
8133,-0.88
8134,0.92
8135,-0.9
8136,-0.38
8137,0.78
8138,0.66
8139,-0.26
8140,-0.78
8141,-0.8
8142,-0.74
8143,0.86
8144,-0.92
8145,0.76
8146,-0.94
8147,0.7
8148,-0.82
8149,0.92
8150,-0.94
8151,0.6
8152,0.96
8153,0.9
8154,-0.12
8155,-0.14
8156,0.9
8157,-0.86
8158,-0.68
8159,-0.92
8160,0.74
8161,0.84
8162,-0.92
8163,-0.92
8164,-0.78
8165,-0.92
8166,0.9
8167,0.84
8168,-0.68
8169,0.76
8170,0.82
8171,-0.88
8172,-0.6
8173,0.8
8174,0.74
8175,-0.48
8176,0.86
8177,-0.72
8178,-0.9
8179,-0.52
8180,-0.66
8181,-0.92
8182,-0.42
8183,-0.8
8184,0.72
8185,-0.72
8186,-0.64
8187,0.72
8188,-0.36
8189,0.96
8190,0.36
8191,-0.72
8192,0.92
8193,0.46
8194,0.82
8195,0.76
8196,-0.74
8197,-0.84
8198,0.96
8199,-0.8
8200,-0.56
8201,0.78
8202,-0.72
8203,0.8
8204,0.88
8205,0.94
8206,-0.64
8207,-0.8
8208,0.9
8209,-0.86
8210,0.88
8211,0.86
8212,0.62
8213,-0.76
8214,-0.78
8215,0.46
8216,0.9
8217,0.9
8218,0.66
8219,0.96
8220,0.82
8221,0.7
8222,-0.9
8223,0.42
8224,-0.8
8225,0.82
8226,0.7
8227,0.84
8228,0.76
8229,-0.96
8230,-0.68
8231,0.84
8232,0.76
8233,0.6
8234,0.4
8235,-0.86
8236,-0.56
8237,-0.88
8238,-1.0
8239,0.88
8240,0.68
8241,-0.9
8242,0.6
8243,-0.8
8244,-0.8
8245,-0.82
8246,-0.66
8247,0.92
8248,-0.06
8249,-0.94
8250,0.28
8251,-0.76
8252,0.86
8253,-0.78
8254,-0.84
8255,-0.94
8256,0.72
8257,-0.54
8258,-0.88
8259,0.6
8260,0.9
8261,-0.82
8262,-0.34
8263,0.98
8264,0.88
8265,-0.08
8266,0.9
8267,0.68
8268,0.84
8269,-0.74
8270,0.82
8271,0.78
8272,0.78
8273,-0.76
8274,0.92
8275,-0.64
8276,-0.86
8277,0.76
8278,0.74
8279,0.48
8280,0.88
8281,-0.74
8282,-0.62
8283,-0.9
8284,-0.82
8285,0.92
8286,0.62
8287,-0.84
8288,-0.98
8289,0.94
8290,0.92
8291,0.66
8292,0.58
8293,-0.58
8294,-0.84
8295,-0.52
8296,-0.74
8297,0.7
8298,0.54
8299,0.8
8300,-0.9
8301,0.66
8302,0.34
8303,-0.7
8304,0.7
8305,-0.54
8306,-0.38
8307,-0.84
8308,-0.3
8309,0.78
8310,0.86
8311,-0.86
8312,-0.52
8313,0.88
8314,-0.4
8315,0.9
8316,-0.74
8317,0.46
8318,-0.7
8319,-0.98
8320,0.88
8321,-1.0
8322,-0.9
8323,-0.84
8324,0.56
8325,0.78
8326,-0.94
8327,-0.82
8328,0.7
8329,-0.66
8330,0.86
8331,0.78
8332,-0.84
8333,-0.94
8334,-0.86
8335,-0.82
8336,-0.86
8337,0.9
8338,0.86
8339,0.86
8340,-0.68
8341,0.8
8342,0.0
8343,-0.02
8344,-0.94
8345,-0.96
8346,0.58
8347,-0.9
8348,-0.7
8349,0.96
8350,-0.38
8351,0.88
8352,0.98
8353,-0.78
8354,-0.8
8355,-0.98
8356,-0.86
8357,0.52
8358,-0.56
8359,0.42
8360,-0.76
8361,0.16
8362,-0.8
8363,-0.88
8364,0.84
8365,-0.82
8366,0.5
8367,0.86
8368,0.88
8369,-0.24
8370,0.58
8371,-0.92
8372,0.66
8373,-0.72
8374,-0.84
8375,-0.78
8376,0.92
8377,-0.7
8378,-0.78
8379,0.66
8380,0.3
8381,0.78
8382,0.08
8383,-0.94
8384,0.32
8385,-0.78
8386,-0.88
8387,0.8
8388,0.62
8389,-0.6
8390,0.88
8391,-0.9
8392,0.84
8393,-0.88
8394,0.94
8395,-0.58
8396,-0.46
8397,0.86
8398,-0.88
8399,-0.88
8400,0.84
8401,0.82
8402,-0.54
8403,0.82
8404,0.72
8405,0.86
8406,-0.86
8407,-0.06
8408,0.84
8409,0.62
8410,-0.82
8411,0.88
8412,-0.62
8413,0.94
8414,-0.86
8415,0.72
8416,0.2
8417,-0.66
8418,0.78
8419,0.8
8420,-0.72
8421,-0.82
8422,-0.78
8423,0.9
8424,0.78
8425,-0.68
8426,0.9
8427,-0.8
8428,0.02
8429,0.74
8430,-0.84
8431,-0.52
8432,0.64
8433,-0.98
8434,0.42
8435,0.82
8436,-0.84
8437,0.18
8438,0.86
